Campaign,Date,City,Latitude,Longitude,Channel,Device,Ad,Impressions,CTR,Clicks,Daily_Average_CPC,Spend_(GBP),Conversions,Total_conversion value_(GBP),Likes_(Reactions),Shares,Comments
Fall ,9/11/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1455,0.017,24,0.91,22,2,77.28,78,24,3
Fall ,9/12/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1928,0.015,29,1.31,38,2,6.72,92,18,6
Fall ,9/13/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1270,0.013,16,1.66,26,2,0,65,23,3
Fall ,9/14/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2128,0.011,24,1.08,26,3,6.72,76,24,6
Fall ,9/15/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1681,0.015,25,0.72,18,1,48.38,52,30,12
Fall ,9/16/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1971,0.015,30,0.76,23,4,19.2,50,30,2
Fall ,9/17/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1594,0.018,28,1.6,45,2,11.52,74,21,11
Fall ,9/18/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2023,0.012,25,1.27,31,0,33.6,38,31,9
Fall ,9/19/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1874,0.014,26,0.37,10,2,314.5,68,31,11
Fall ,9/20/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2268,0.016,35,1.04,37,1,280.22,84,16,15
Fall ,9/21/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1755,0.017,30,0.4,12,1,116.93,50,5,9
Fall ,9/22/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1644,0.019,32,1.48,47,2,189.5,50,30,17
Fall ,9/23/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1817,0.014,25,1.55,39,0,24,36,18,8
Fall ,9/24/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1857,0.019,35,1.44,50,0,187.49,42,12,12
Fall ,9/25/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1492,0.016,23,0.41,10,2,16.32,63,25,12
Fall ,9/26/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1917,0.017,33,0.51,17,2,22.08,43,32,11
Fall ,9/27/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1258,0.020,25,0.22,5,1,117.6,86,25,0
Fall ,9/28/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1534,0.013,21,1.33,27,1,44.16,56,9,9
Fall ,9/29/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1622,0.019,31,1.24,39,1,119.62,65,19,12
Fall ,9/30/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1953,0.020,39,1.45,57,4,8.64,94,31,9
Fall ,10/1/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1571,0.019,30,1.13,34,2,24,62,5,17
Fall ,10/2/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1368,0.019,26,0.62,16,0,10.56,66,20,11
Fall ,10/3/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1712,0.015,25,1.01,25,1,145.82,67,23,11
Fall ,10/4/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1465,0.015,22,0.49,11,3,4.8,76,22,5
Fall ,10/5/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1903,0.016,31,0.98,30,2,32.64,34,7,9
Fall ,10/6/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1896,0.015,28,0.32,9,0,118.27,42,5,15
Fall ,10/7/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2263,0.016,36,0.87,32,1,35.52,46,28,17
Fall ,10/8/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2353,0.019,44,1.45,63,1,17.28,62,29,17
Fall ,10/9/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1559,0.017,27,0.78,21,2,71.23,40,10,14
Fall ,10/10/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1559,0.019,30,0.9,27,0,14.4,47,36,12
Fall ,10/11/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2012,0.020,40,0.51,20,0,27.84,68,30,5
Fall ,10/12/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2174,0.016,35,1.64,57,1,10.56,39,20,5
Fall ,10/13/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1819,0.020,35,0.69,24,2,42.34,55,30,9
Fall ,10/14/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1334,0.018,23,0.86,20,1,12.48,50,28,15
Fall ,10/15/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2302,0.017,38,0.85,33,2,37.44,69,32,14
Fall ,10/16/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2096,0.015,30,0.9,27,0,41.28,40,16,9
Fall ,10/17/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1856,0.019,34,0.64,22,3,48,68,35,5
Fall ,10/18/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2289,0.015,34,0.18,6,2,35.52,77,21,3
Fall ,10/19/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1615,0.019,30,0.92,27,3,14.4,64,24,12
Fall ,10/20/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2010,0.018,35,1.2,42,5,3.84,35,31,14
Fall ,10/21/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1407,0.017,23,1.25,29,2,15.36,51,26,9
Fall ,10/22/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1933,0.020,38,1.17,45,3,62.5,91,33,9
Fall ,10/23/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1889,0.015,29,0.13,4,3,32.64,62,30,12
Fall ,10/24/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1959,0.014,27,0.75,20,4,47.71,98,32,3
Fall ,10/25/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2033,0.018,36,0.78,28,3,11.52,87,9,5
Fall ,10/26/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2030,0.014,29,0.72,21,3,47.04,51,27,5
Fall ,10/27/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1634,0.019,31,0.41,13,5,52.42,69,15,11
Fall ,10/28/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2033,0.014,28,0.82,23,2,19.2,65,15,14
Fall ,10/29/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2135,0.015,31,0.4,13,4,23.04,63,25,2
Fall ,10/30/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1556,0.014,22,0.95,21,5,172.7,47,11,0
Fall ,10/31/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1988,0.014,27,0.22,6,2,87.36,86,8,18
Fall ,11/1/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2169,0.019,41,0.77,32,1,127.01,69,12,8
Fall ,11/2/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1719,0.017,30,0.41,12,2,31.68,51,8,11
Fall ,11/3/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1318,0.021,28,0.99,28,4,48.38,28,13,6
Fall ,11/4/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1532,0.018,28,0.97,27,1,42.24,46,39,8
Fall ,11/5/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1763,0.014,25,0.74,18,3,108.19,44,18,5
Fall ,11/6/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1908,0.013,26,1.06,27,3,49.92,72,29,17
Fall ,11/7/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1397,0.012,17,0.94,16,3,22.08,64,22,6
Fall ,11/8/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1549,0.012,18,0.29,5,5,38.4,86,13,3
Fall ,11/9/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1895,0.016,31,1.18,37,4,219.74,79,17,17
Fall ,11/10/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1814,0.020,36,1.3,47,6,53.09,79,30,12
Fall ,11/11/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1437,0.019,28,0.87,24,3,48.38,43,29,9
Fall ,11/12/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1380,0.018,25,0.82,20,5,66.53,64,32,6
Fall ,11/13/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1675,0.019,32,1.37,44,6,214.37,45,32,15
Fall ,11/14/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1939,0.018,35,0.21,7,2,54.43,88,40,12
Fall ,11/15/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2062,0.016,32,1.07,34,3,41.28,74,23,6
Fall ,11/16/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1861,0.017,32,1.54,49,3,109.54,32,28,2
Fall ,11/17/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1458,0.017,25,0.28,7,2,31.68,60,38,9
Fall ,11/18/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1983,0.014,28,0.26,7,5,58.56,41,35,0
Fall ,11/19/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1952,0.018,36,1.27,45,5,58.56,52,17,2
Fall ,11/20/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2166,0.016,34,0.28,9,5,77.95,67,8,3
Fall ,11/21/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1599,0.014,23,0.78,18,6,9.6,59,8,11
Fall ,11/22/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1902,0.013,24,0.28,7,3,57.12,70,22,14
Fall ,11/23/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1321,0.016,21,0.78,16,3,161.28,78,12,3
Fall ,11/24/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1318,0.013,16,1.41,23,3,24,61,31,11
Fall ,11/25/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1853,0.020,37,0.14,5,3,69.22,70,14,14
Fall ,11/26/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2213,0.013,28,1.3,36,5,135.07,90,38,12
Fall ,11/27/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1894,0.018,34,1.3,44,3,18.24,62,25,9
Fall ,11/28/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2057,0.018,36,0.99,36,4,63.17,56,21,12
Fall ,11/29/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1988,0.019,37,0.74,28,2,161.28,55,13,14
Fall ,11/30/2023,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2054,0.013,27,0.69,19,2,221.09,79,8,15
Spring ,3/1/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1757.4,0.017,30,1.41,42,6,46.08,18,14,9
Spring ,3/2/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1900,0.020,37,0.43,16,3,26.88,25,7,11
Spring ,3/3/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1586.6,0.020,32,1.18,38,3,111.55,30,23,5
Spring ,3/4/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1753.6,0.021,36,1.33,48,3,135.07,36,1,11
Spring ,3/5/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1285.2,0.019,25,1,25,2,39.36,47,9,9
Spring ,3/6/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1746,0.019,33,0.62,21,2,45.12,49,16,9
Spring ,3/7/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1912.2,0.013,24,1.05,25,1,17.28,33,21,2
Spring ,3/8/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1618.8,0.020,33,1.17,38,1,0.96,28,9,12
Spring ,3/9/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1227.6,0.022,27,0.26,7,1,41.28,49,12,9
Spring ,3/10/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1991.6,0.016,31,1.07,34,0,61.15,51,14,3
Spring ,3/11/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1831.2,0.017,30,0.25,8,4,23.04,14,3,14
Spring ,3/12/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1849.8,0.017,31,0.95,29,4,114.24,25,15,11
Spring ,3/13/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1458,0.012,18,0.17,3,3,9.6,44,21,5
Spring ,3/14/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1481.2,0.021,31,0.63,20,2,71.23,44,20,12
Spring ,3/15/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1690.4,0.021,35,1,35,2,101.47,57,12,11
Spring ,3/16/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1979.6,0.015,30,1.04,32,5,19.2,43,2,12
Spring ,3/17/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1428.8,0.019,27,1.29,35,5,192.19,48,20,6
Spring ,3/18/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1900.2,0.017,31,0.15,5,3,153.22,49,4,6
Spring ,3/19/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1901.2,0.015,28,1.15,33,5,50.88,37,18,2
Spring ,3/20/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1582,0.016,25,1.39,34,4,79.3,59,20,12
Spring ,3/21/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1428.8,0.019,27,1.4,38,3,88.7,70,16,9
Spring ,3/22/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1760.4,0.012,21,0.28,6,2,152.54,30,7,9
Spring ,3/23/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1376.4,0.016,22,1.2,27,2,214.37,21,24,14
Spring ,3/24/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1692.2,0.023,38,0.33,13,2,8.64,38,1,8
Spring ,3/25/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1715.6,0.015,25,1.17,29,5,129.02,31,18,8
Spring ,3/26/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,2108.8,0.017,35,1.2,42,2,47.04,34,14,8
Spring ,3/27/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1612.4,0.019,31,1.05,32,1,141.79,35,9,14
Spring ,3/28/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1574.6,0.021,32,0.12,4,3,80.64,13,9,5
Spring ,3/29/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1587.8,0.012,19,0.25,5,4,60.48,55,16,5
Spring ,3/30/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1967.8,0.013,25,1.33,34,3,51.07,42,18,6
Spring ,3/31/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1547.8,0.019,30,0.23,7,5,149.18,60,4,9
Spring ,4/1/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1702.2,0.015,26,1.46,38,4,41.28,50,0,17
Spring ,4/2/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1585.6,0.019,30,0,0,2,270.14,70,5,12
Spring ,4/3/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1752,0.020,36,1.23,44,0,96.77,34,1,8
Spring ,4/4/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1539.8,0.018,28,0.32,9,4,247.97,27,11,9
Spring ,4/5/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1668.2,0.023,38,1.35,52,1,50.88,48,13,2
Spring ,4/6/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1730.8,0.016,27,0.07,2,4,172.7,30,3,11
Spring ,4/7/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1674,0.016,26,0.87,23,5,43.2,22,10,8
Spring ,4/8/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1248.8,0.015,19,1.04,20,3,43.68,19,17,8
Spring ,4/9/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1463.6,0.017,25,0.79,20,3,58.56,34,3,9
Spring ,4/10/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1185.6,0.011,13,0.23,3,2,51.07,44,7,5
Spring ,4/11/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1973.2,0.023,45,0.15,7,2,34.56,30,10,15
Spring ,4/12/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1343.8,0.021,28,0.16,5,2,227.14,57,20,11
Spring ,4/13/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1566,0.020,31,0.16,5,1,130.37,66,10,11
Spring ,4/14/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1915.6,0.019,37,1.4,52,4,280.9,48,1,11
Spring ,4/15/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1692.4,0.021,36,1.36,48,4,43.01,23,19,14
Spring ,4/16/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1942.8,0.021,41,1.33,55,4,1.92,75,3,11
Spring ,4/17/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1967,0.021,41,1.16,48,2,44.16,61,25,5
Spring ,4/18/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1351,0.020,28,1.14,31,1,268.8,61,19,12
Spring ,4/19/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1543.8,0.015,22,0.87,20,3,45.7,38,4,8
Spring ,4/20/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1845.4,0.020,36,0.82,30,3,100.13,73,3,6
Spring ,4/21/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1797.8,0.023,41,0.37,15,3,187.49,41,24,3
Spring ,4/22/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1266.2,0.018,22,0.82,18,3,40.32,72,13,5
Spring ,4/23/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1389.6,0.015,21,0.71,15,0,46.37,85,3,11
Spring ,4/24/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1794.6,0.011,19,1.76,33,2,46.37,57,2,8
Spring ,4/25/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1881.6,0.016,31,1.08,33,3,121.63,49,15,14
Spring ,4/26/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1989,0.018,35,0.85,30,0,108.19,44,8,17
Spring ,4/27/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1503.2,0.014,21,0.82,17,3,406.56,53,18,3
Spring ,4/28/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1663.4,0.014,23,0.6,14,4,290.98,78,15,6
Spring ,4/29/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1711,0.020,33,1.29,43,2,75.94,58,8,9
Spring ,4/30/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1534.6,0.020,30,0.33,10,4,324.58,71,7,14
Spring ,5/1/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1642.4,0.016,27,0.4,11,2,260.06,40,24,9
Spring ,5/2/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1789.4,0.019,33,0.37,12,0,297.02,38,17,14
Spring ,5/3/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1741.6,0.015,27,1.02,27,1,362.88,43,19,5
Spring ,5/4/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1255.2,0.022,27,1.29,35,1,345.41,37,16,12
Spring ,5/5/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1750.6,0.011,20,1.05,21,2,179.42,44,15,3
Spring ,5/6/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1859.8,0.016,30,1.22,36,1,129.02,71,9,8
Spring ,5/7/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1711.6,0.018,30,1.75,53,2,60.48,53,18,12
Spring ,5/8/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1135.6,0.019,21,1.53,33,3,314.5,32,5,15
Spring ,5/9/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1458.4,0.020,28,1.58,45,3,139.78,76,6,11
Spring ,5/10/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1933.4,0.014,27,0.38,10,1,176.74,33,24,8
Spring ,5/11/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1581.6,0.017,27,0.36,10,2,30.72,69,4,6
Spring ,5/12/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1857,0.021,38,0.61,23,1,101.47,68,6,17
Spring ,5/13/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1746.6,0.017,30,1.55,46,0,14.4,42,16,9
Spring ,5/14/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,2012.6,0.014,27,0.94,26,4,56.64,62,2,18
Spring ,5/15/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1458.2,0.013,19,1.17,22,2,139.1,59,8,14
Spring ,5/16/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1926.8,0.016,30,0.4,12,2,254.69,59,22,11
Spring ,5/17/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1594.6,0.020,32,1.24,39,5,57.12,74,12,9
Spring ,5/18/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1425.6,0.021,30,0.66,20,1,48.96,69,6,14
Spring ,5/19/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1647,0.017,29,1.56,45,5,228.48,38,9,9
Spring ,5/20/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1763,0.017,30,1.48,44,1,84,66,30,8
Spring ,5/21/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1511,0.016,24,0.44,10,0,45.12,64,12,5
Spring ,5/22/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1851.8,0.014,26,1.35,34,2,48.96,63,17,8
Spring ,5/23/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1693.8,0.021,35,1.21,43,2,52.8,63,20,14
Spring ,5/24/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1500.4,0.017,25,0.64,16,3,21.12,60,3,3
Spring ,5/25/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1838.8,0.013,24,1.76,42,3,53.76,42,6,14
Spring ,5/26/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1491.2,0.021,31,0.85,27,3,184.13,54,24,9
Spring ,5/27/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,2108.6,0.021,44,1.4,62,1,45.12,76,13,12
Spring ,5/28/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1311.8,0.019,24,1.02,25,2,49.92,55,24,9
Spring ,5/29/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1270,0.018,23,0.63,14,2,13.44,61,17,5
Spring ,5/30/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,2117.6,0.016,34,0.66,22,3,325.25,42,8,6
Spring ,5/31/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1489.6,0.016,24,1.41,34,2,85.34,73,20,6
Summer ,6/1/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,940,0.016,15,1.24,19,3,66.53,60,29,17
Summer ,6/2/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1121.8,0.014,15,0.86,13,1,151.2,67,2,18
Summer ,6/3/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1390.2,0.018,24,1.33,33,4,110.21,62,9,14
Summer ,6/4/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1434,0.017,24,0.28,7,4,243.94,72,16,15
Summer ,6/5/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1181,0.014,16,0.35,6,6,145.15,39,34,12
Summer ,6/6/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,960.8,0.018,17,0.85,15,2,96.1,44,22,6
Summer ,6/7/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1441.3,0.018,26,1.6,41,6,165.31,84,10,6
Summer ,6/8/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1661.3,0.012,20,0.22,4,6,49.06,46,17,9
Summer ,6/9/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1299.1,0.016,21,0.31,6,6,119.62,50,15,5
Summer ,6/10/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1496.4,0.015,22,1.13,25,2,176.06,55,2,12
Summer ,6/11/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1550.2,0.018,27,0.76,21,1,135.07,80,10,12
Summer ,6/12/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1126.2,0.013,15,0.81,12,5,40.32,41,2,8
Summer ,6/13/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,971.6,0.020,19,0.81,15,5,266.11,36,13,17
Summer ,6/14/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1484.6,0.015,22,0.82,18,2,44.35,51,14,8
Summer ,6/15/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1369.4,0.019,27,0.68,18,2,102.14,83,6,17
Summer ,6/16/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1187,0.013,16,0.51,8,5,44.35,55,12,18
Summer ,6/17/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1234.7,0.019,23,0.53,12,4,107.52,39,14,11
Summer ,6/18/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1631,0.013,21,0.68,14,2,95.42,28,20,11
Summer ,6/19/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1602.4,0.017,27,1.59,43,2,57.79,62,25,14
Summer ,6/20/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,993.3,0.016,16,0.59,9,5,226.46,62,25,17
Summer ,6/21/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1733.1,0.018,30,0.56,17,6,92.06,75,28,8
Summer ,6/22/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1094.9,0.017,19,0.45,8,3,135.07,34,8,12
Summer ,6/23/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1570.1,0.014,21,1.44,30,1,155.23,40,8,6
Summer ,6/24/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1358.1,0.013,18,1.01,18,5,4.8,58,28,12
Summer ,6/25/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1750.5,0.021,36,1.24,45,2,78.62,66,16,11
Summer ,6/26/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1146.6,0.018,21,0.85,18,5,126.34,77,23,20
Summer ,6/27/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1512.7,0.014,22,0.67,15,5,335.33,31,7,9
Summer ,6/28/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1003.8,0.012,12,0.56,7,6,63.17,53,26,18
Summer ,6/29/2023,London,51.50735,-0.12776,Facebook,Desktop,Collection,1196.7,0.016,19,0.67,13,2,229.82,46,31,18
